"effective_date","state","region","ado","city","county","facility_name","ownership","use","location_id","site_number","arp_latitude","arp_longitude","cert_type_date"
2018-07-19,"AK","AAL","NONE","DEADHORSE","NORTH SLOPE","DEADHORSE","PU","PU","SCC","50140.7*A","70-11-41.1148N","148-27-54.5935W","I B S 03/2005"
2018-07-19,"AK","AAL","NONE","DEADHORSE","NORTH SLOPE","INIGOK","PR","PR","4AK1","50140.8*A","70-00-13.7905N","153-04-39.2455W",NA
2018-07-19,"AK","AAL","NONE","DEADHORSE","NORTH SLOPE","POINT THOMSON AIRSTRIP","PR","PR","37AA","50140.76*A","70-08-09.6000N","146-17-24.1000W",NA
2018-07-19,"AK","AAL","NONE","DEERING","NORTHWEST ARCTIC","DEERING","PU","PU","DEE","50145.1*A","66-04-08.8000N","162-46-01.4000W",NA
2018-07-19,"AK","AAL","NONE","DELTA JUNCTION","FAIRBANKS NORTH STAR","ALL WEST","PR","PR","AK77","50146.09*A","63-56-29.1400N","145-25-20.0100W",NA
2018-07-19,"AK","AAL","NONE","DELTA JUNCTION","FAIRBANKS NORTH STAR","ARCTIC ANGEL","PR","PR","9AK4","50146.06*A","64-08-14.5000N","145-49-49.4000W",NA
2018-07-19,"AK","AAL","NONE","DELTA JUNCTION","FAIRBANKS NORTH STAR","BUFFALO ROW","PR","PR","AK35","50146.07*H","64-02-19.9050N","145-44-20.2100W",NA
2018-07-19,"AK","AAL","NONE","DELTA JUNCTION","FAIRBANKS NORTH STAR","CHEROKEE","PR","PR","45AK","50146.04*A","63-57-42.5840N","145-28-12.3310W",NA
2018-07-19,"AK","AAL","NONE","DELTA JUNCTION","FAIRBANKS NORTH STAR","DELTA DAVES","PR","PR","AA22","50146.022*A","64-07-58.2900N","145-48-16.1800W",NA
2018-07-19,"AK","AAL","NONE","DELTA JUNCTION","FAIRBANKS NORTH STAR","DELTA JUNCTION","PU","PU","D66","50146.02*A","64-03-00.4200N","145-43-20.8750W",NA
2018-07-19,"AK","AAL","NONE","DELTA JUNCTION","FAIRBANKS NORTH STAR","POGO MINE AIRSTRIP","PR","PR","76AK","50146.1*A","64-28-02.8700N","144-55-15.2100W",NA
2018-07-19,"AK","AAL","NONE","DELTA JUNCTION","FAIRBANKS NORTH STAR","REMINGTON FIELD","PR","PR","29AK","50146.03*A","64-02-58.5940N","145-25-08.3700W",NA
2018-07-19,"AK","AAL","NONE","DELTA JUNCTION","FAIRBANKS NORTH STAR","ROCKING T RANCH","PR","PR","11AK","50146.012*A","63-59-58.5810N","145-30-08.3440W",NA
2018-07-19,"AK","AAL","NONE","DELTA JUNCTION","FAIRBANKS NORTH STAR","TROPHY LODGE","PR","PR","72AK","50146.08*H","64-01-37.5920N","145-40-48.6280W",NA
2018-07-19,"AK","AAL","NONE","DELTA JUNCTION","FAIRBANKS NORTH STAR","WINGSONG ESTATES","PR","PR","AK09","50146.05*A","64-02-58.5840N","145-30-08.3670W",NA
2018-07-19,"AK","AAL","NONE","DELTA JUNCTION FT GREELY","FAIRBANKS NORTH STAR","ALLEN AAF","MR","PR","BIG","50146.*A","63-59-42.5771N","145-43-12.0888W",NA
2018-07-19,"AK","AAL","NONE","DILLINGHAM","DILLINGHAM","DILLINGHAM","PU","PU","DLG","50153.*A","59-02-40.8000N","158-30-19.8000W","I A S 05/1973"
2018-07-19,"AK","AAL","NONE","DILLINGHAM","BRISTOL BAY","NUSHAGAK","PR","PR","AK21","50153.01*A","59-07-57.3000N","157-46-37.8500W",NA
2018-07-19,"AK","AAL","NONE","DILLINGHAM","BRISTOL BAY","SHANNONS POND","PU","PU","0Z3","50154.*C","59-03-32.3120N","158-34-37.8840W",NA
2018-07-19,"AK","AAL","NONE","DIOMEDE","NOME","DIOMEDE","PU","PU","DM2","50156.5*H","65-45-31.0000N","168-57-11.0000W",NA
2018-07-19,"AK","AAL","NONE","DUTCH HARBOR","ALEUTIANS EAST","DRIFTWOOD BAY AIR FORCE STATION","MA","PR","AK23","50165.*A","53-58-19.1300N","166-51-26.6600W",NA
2018-07-19,"AK","AAL","NONE","EAGLE","SOUTHEAST FAIRBANKS","EAGLE","PU","PU","EAA","50175.*A","64-46-41.1000N","141-08-58.6000W",NA
2018-07-19,"AK","AAL","NONE","EAGLE RIVER","ANCHORAGE","D&C FIRE LAKE FLYING CLUB","PR","PU","D72","50176.03*C","61-21-09.0700N","149-32-46.8600W",NA
2018-07-19,"AK","AAL","NONE","EAGLE RIVER","ANCHORAGE","HIGHLAND","PR","PR","47AK","50175.01*A","61-17-33.0000N","149-31-57.0000W",NA
2018-07-19,"AK","AAL","NONE","EEK","BETHEL","EEK","PU","PU","EEK","50177.*A","60-12-49.3000N","162-02-38.0000W",NA
2018-07-19,"AK","AAL","NONE","EGEGIK","BRISTOL BAY","EGEGIK","PU","PU","EII","50178.1*A","58-11-07.7650N","157-22-31.5400W",NA
2018-07-19,"AK","AAL","NONE","EKUK","BRISTOL BAY","EKUK","PR","PR","KKU","50181.7*A","58-48-40.2930N","158-33-31.8330W",NA
2018-07-19,"AK","AAL","NONE","EKWOK","DILLINGHAM","EKWOK","PU","PU","KEK","50182.*A","59-21-24.6000N","157-28-16.1000W",NA
2018-07-19,"AK","AAL","NONE","ELDRED ROCK","SKAGWAY-YAKUTAT","ELDRED ROCK CG","PU","PR","ERO","50195.7*H","58-58-15.8110N","135-14-14.5760W",NA
2018-07-19,"AK","AAL","NONE","ELFIN COVE","ANGOON","ELFIN COVE","PU","PU","ELV","50196.3*C","58-11-42.6630N","136-20-50.6140W",NA
2018-07-19,"AK","AAL","NONE","ELIM","NOME","ELIM","PU","PU","ELI","50197.*A","64-36-53.9000N","162-16-13.9000W",NA
2018-07-19,"AK","AAL","NONE","ELIM","NOME","MOSES POINT","PR","PR","MOS","50197.01*A","64-41-53.4550N","162-03-26.2770W",NA
2018-07-19,"AK","AAL","NONE","ELLAMAR","VALDEZ-CHITNA-WHITIE","ELLAMAR","PU","PU","1Z9","50197.3*C","60-53-38.0680N","146-42-13.2910W",NA
2018-07-19,"AK","AAL","NONE","EMMONAK","KUSILVAK","EMMONAK","PU","PU","ENM","50198.61*A","62-47-10.1000N","164-29-26.7000W",NA
2018-07-19,"AK","AAL","NONE","EUREKA","VALDEZ-CHITNA-WHITIE","SKELTON","PR","PR","3AK1","50200.19*A","61-56-16.7400N","147-10-12.2900W",NA
2018-07-19,"AK","AAL","NONE","EUREKA CREEK","YUKON-KOYUKUK","EUREKA CREEK","PU","PU","2Z2","50202.*A","65-10-33.2810N","150-13-13.9390W",NA
2018-07-19,"AK","AAL","NONE","EVA CREEK","FAIRBANKS NORTH STAR","EVA CREEK","PU","PU","2Z3","50203.*A","64-02-31.6000N","148-51-47.3000W",NA
2018-07-19,"AK","AAL","NONE","EXCURSION INLET","HAINES","EXCURSION INLET","PU","PU","EXI","50208.*C","58-25-13.7950N","135-26-56.5180W",NA
2018-07-19,"AK","AAL","NONE","FAIRBANKS","FAIRBANKS NORTH STAR","CHENA MARINA","PR","PR","AK28","50215.01*A","64-48-50.5000N","147-55-06.8000W",NA
2018-07-19,"AK","AAL","NONE","FAIRBANKS","FAIRBANKS NORTH STAR","CHENA RIVER","PU","PU","2Z5","50215.*C","64-49-58.4380N","147-50-53.7300W",NA
2018-07-19,"AK","AAL","NONE","FAIRBANKS","FAIRBANKS NORTH STAR","DALRYMPLE'S","PR","PR","31AK","50215.2*A","64-49-58.4680N","147-25-28.7160W",NA
2018-07-19,"AK","AAL","NONE","FAIRBANKS","FAIRBANKS NORTH STAR","EIELSON AFB","MA","PR","EIL","50217.*A","64-39-56.3200N","147-06-05.1800W",NA
2018-07-19,"AK","AAL","NONE","FAIRBANKS","FAIRBANKS NORTH STAR","FAIRBANKS INTL","PU","PU","FAI","50219.*A","64-48-54.4000N","147-51-23.2000W","I C S 03/2005"
2018-07-19,"AK","AAL","NONE","FAIRBANKS","DENALI","GOLD KING CREEK","PU","PU","AK7","50216.32*A","64-11-53.0000N","147-55-43.0000W",NA
2018-07-19,"AK","AAL","NONE","FAIRBANKS","FAIRBANKS NORTH STAR","HARDROCK FIELD","PR","PR","32AK","50215.04*A","64-54-33.4300N","147-54-50.2600W",NA
2018-07-19,"AK","AAL","NONE","FAIRBANKS","FAIRBANKS NORTH STAR","LAKLOEY AIR PARK","PR","PR","AK22","50215.03*A","64-49-18.0000N","147-31-18.0000W",NA
2018-07-19,"AK","AAL","NONE","FAIRBANKS","FAIRBANKS NORTH STAR","METRO FLD","PR","PR","MTF","50215.1*A","64-48-24.4440N","147-45-44.7160W",NA
2018-07-19,"AK","AAL","NONE","FAIRBANKS","FAIRBANKS NORTH STAR","MOEN'S RANCH","PR","PR","AK52","50215.21*A","64-53-20.0000N","147-32-08.1400W",NA
2018-07-19,"AK","AAL","NONE","FAIRBANKS","FAIRBANKS NORTH STAR","SKYFLIGHT","PR","PR","25AA","50215.05*A","64-55-43.1700N","147-52-50.0600W",NA
2018-07-19,"AK","AAL","NONE","FAIRBANKS","FAIRBANKS NORTH STAR","TOLOVANA HOT SPRINGS","PR","PR","83AK","50218.*A","65-15-23.4000N","148-49-48.9200W",NA
2018-07-19,"AK","AAL","NONE","FAIRBANKS /FT WAINWRIGHT/","FAIRBANKS NORTH STAR","BLAIR LAKE","MR","PR","2AK1","50216.3*A","64-21-49.4610N","147-21-49.5290W",NA
2018-07-19,"AK","AAL","NONE","FAIRBANKS /FT WAINWRIGHT/","FAIRBANKS NORTH STAR","CLEAR CREEK","MR","PR","2AK2","50216.31*A","64-27-12.4510N","147-33-48.5710W",NA
2018-07-19,"AK","AAL","NONE","FAIRBANKS/FT WAINWRIGHT","FAIRBANKS NORTH STAR","LADD AAF","MR","PR","FBK","50216.*A","64-50-12.2078N","147-36-58.4046W",NA
2018-07-19,"AK","AAL","NONE","FALSE ISLAND","SITKA","FALSE ISLAND","PU","PU","2Z6","50221.3*C","57-31-55.7560N","135-12-48.4240W",NA
2018-07-19,"AK","AAL","NONE","FALSE PASS","ALEUTIANS EAST","FALSE PASS","PU","PU","KFP","50221.5*A","54-50-52.3000N","163-24-25.6000W",NA
2018-07-19,"AK","AAL","NONE","FAREWELL","KUSKOKWIM","FAREWELL","PU","PR","0AA4","50222.*A","62-30-32.8000N","153-53-25.0200W",NA
2018-07-19,"AK","AAL","NONE","FAREWELL LAKE","KUSKOKWIM","FAREWELL LAKE","PU","PU","FKK","50223.1*C","62-32-32.8340N","153-37-21.0360W",NA
2018-07-19,"AK","AAL","NONE","FAREWELL LAKE","KUSKOKWIM","TIN CREEK","PU","PU","TNW","50223.*A","62-31-55.6400N","153-36-46.0400W",NA
2018-07-19,"AK","AAL","NONE","FEATHER RIVER","NOME","FEATHER RIVER","PU","PU","3Z1","50225.7*A","64-49-54.2180N","166-07-53.4800W",NA
2018-07-19,"AK","AAL","NONE","FIVE FINGER","JUNEAU","FIVE FINGER CG","CG","PR","2AK3","50228.4*H","57-16-11.7710N","133-37-53.2250W",NA
2018-07-19,"AK","AAL","NONE","FLAT","YUKON-KOYUKUK","FLAT","PU","PU","FLT","50230.*A","62-27-09.5360N","157-59-20.6520W",NA
2018-07-19,"AK","AAL","NONE","FORT RICHARDSON(ANCHORAGE)","ANCHORAGE","BRYANT AAF","MR","PR","FRN","50036.5*A","61-15-57.2375N","149-39-11.9075W",NA
2018-07-19,"AK","AAL","NONE","FORT WAINWRITE","FAIRBANKS NORTH STAR","BACH HELIPAD","MR","PR","8AK0","50233.02*H","64-49-51.0800N","147-39-37.6400W",NA
2018-07-19,"AK","AAL","NONE","FORT YUKON","YUKON-KOYUKUK","FORT YUKON","PU","PU","FYU","50235.*A","66-34-20.7000N","145-14-46.8000W",NA
2018-07-19,"AK","AAL","NONE","FUNTER BAY","ANGOON","FUNTER BAY","PU","PU","FNR","50250.*C","58-15-15.7890N","134-53-52.4640W",NA
2018-07-19,"AK","AAL","NONE","GALBRAITH LAKE","NORTH SLOPE","GALBRAITH LAKE","PU","PU","GBH","50257.5*A","68-28-46.8000N","149-29-23.7000W",NA
2018-07-19,"AK","AAL","NONE","GALENA","YUKON-KOYUKUK","EDWARD G PITKA SR","PU","PU","GAL","50258.*A","64-44-10.1900N","156-56-14.5500W",NA
2018-07-19,"AK","AAL","NONE","GAMBELL","NOME","GAMBELL","PU","PU","GAM","50260.*A","63-45-59.8000N","171-43-58.0000W",NA
2018-07-19,"AK","AAL","NONE","GIRDWOOD","ANCHORAGE","ALYESKA RESORT","PR","PR","AK42","50270.01*H","60-58-12.0000N","149-06-05.0000W",NA
2018-07-19,"AK","AAL","NONE","GIRDWOOD","ANCHORAGE","GIRDWOOD","PU","PU","AQY","50270.1*A","60-58-08.4800N","149-07-09.6450W",NA
2018-07-19,"AK","AAL","NONE","GLACIER CREEK","CORDOVA-MCCARTHY","GLACIER CREEK","PU","PU","KGZ","50272.*A","61-27-18.4840N","142-22-51.4230W",NA
2018-07-19,"AK","AAL","NONE","GLACIER VIEW","MATANUSKA-SUSITNA","GATES RANCH","PR","PR","28AK","50730.01*A","61-48-31.9560N","147-51-33.6470W",NA
2018-07-19,"AK","AAL","NONE","GLENNALLEN","UNORGANIZED","SNOWSHOE LAKE AIRPORT AND SEAPLANE BASE","PR","PR","5AK4","50272.36*A","62-01-58.1000N","146-40-29.8800W",NA
2018-07-19,"AK","AAL","NONE","GOLDEN HORN LODGE","BRISTOL BAY","GOLDEN HORN LODGE","PR","PU","3Z8","50274.2*C","59-44-49.3420N","158-52-29.0190W",NA
2018-07-19,"AK","AAL","NONE","GOLOVIN","NOME","GOLOVIN","PU","PU","GLV","50275.01*A","64-33-01.6000N","163-00-25.8000W",NA
2018-07-19,"AK","AAL","NONE","GOODNEWS","BETHEL","GOODNEWS","PU","PU","GNU","50277.*A","59-07-04.3000N","161-34-25.2000W",NA
2018-07-19,"AK","AAL","NONE","GOOSE BAY","MATANUSKA-SUSITNA","GOOSE BAY","PU","PU","Z40","50278.6*A","61-23-40.7400N","149-50-32.1700W",NA
2018-07-19,"AK","AAL","NONE","GRANITE MOUNTAIN","NOME","GRANITE MOUNTAIN AS","MA","PR","GSZ","50280.2*A","65-24-07.6800N","161-16-53.3100W",NA
2018-07-19,"AK","AAL","NONE","GRAYLING","YUKON-KOYUKUK","GRAYLING","PU","PU","KGX","50280.69*A","62-53-31.5071N","160-03-59.0288W",NA
2018-07-19,"AK","AAL","NONE","GULKANA","VALDEZ-CORDOVA","GULKANA","PU","PU","GKN","50281.*A","62-09-17.8000N","145-27-15.6000W",NA
2018-07-19,"AK","AAL","NONE","GULKANA","VALDEZ-CORDOVA","JACOBUS FIELD","PR","PR","8AK1","50281.01*A","62-16-49.0200N","145-21-45.9600W",NA
2018-07-19,"AK","AAL","NONE","GUSTAVUS","ANGOON","GUSTAVUS","PU","PU","GST","50284.*A","58-25-31.0000N","135-42-26.7000W","I A S 03/2005"
2018-07-19,"AK","AAL","NONE","HAINES","HAINES","18 MEADOWS AERODROME","PR","PR","18AA","50296.01*A","59-18-47.6000N","135-43-23.6000W",NA
2018-07-19,"AK","AAL","NONE","HAINES","HAINES","35 MILE LODGE","PR","PR","AA35","50296.02*H","59-26-15.2000N","136-13-45.7000W",NA
2018-07-19,"AK","AAL","NONE","HAINES","HAINES","AIRKAT AIRPARK","PR","PR","9AA9","50296.03*A","59-24-11.0000N","136-01-10.0000W",NA
2018-07-19,"AK","AAL","NONE","HAINES","HAINES","BIG SALMON","PR","PR","0AA6","50296.2*H","59-24-11.0000N","136-00-49.0000W",NA
2018-07-19,"AK","AAL","NONE","HAINES","HAINES","HAINES","PU","PU","3Z9","50296.1*C","59-14-05.8240N","135-26-26.5850W",NA
2018-07-19,"AK","AAL","NONE","HAINES","HAINES","HAINES","PU","PU","HNS","50296.*A","59-14-37.7850N","135-31-24.7350W",NA
2018-07-19,"AK","AAL","NONE","HANNUM CREEK","KOBUK","UPPER HANNUM CREEK","PR","PR","AK74","50300.1*A","65-54-17.4890N","163-19-44.7330W",NA
2018-07-19,"AK","AAL","NONE","HAWK INLET","SKAGWAY-YAKUTAT","HAWK INLET","PR","PR","HWI","50303.*C","58-07-38.7890N","134-45-21.4310W",NA
2018-07-19,"AK","AAL","NONE","HEALY","YUKON-KOYUKUK","ERA DENALI","PR","PR","7AK7","50308.01*H","63-44-18.3550N","148-52-54.2990W",NA
2018-07-19,"AK","AAL","NONE","HEALY","DENALI","HEALY RIVER","PU","PU","HRR","50308.*A","63-52-03.3000N","148-58-07.8000W",NA
2018-07-19,"AK","AAL","NONE","HERENDEEN BAY","ALEUTIAN ISLANDS","HERENDEEN BAY","PR","PR","AK33","50310.15*A","55-48-05.0220N","160-53-57.3160W",NA
2018-07-19,"AK","AAL","NONE","HINCHINBROOK","CORDOVA-MCCARTHY","JOHNSTONE POINT","PU","PR","2AK5","50310.4*A","60-28-54.0300N","146-35-03.3090W",NA
2018-07-19,"AK","AAL","NONE","HOGATZA","YUKON-KOYUKUK","HOG RIVER","PR","PR","2AK6","50312.5*A","66-10-34.0800N","155-41-05.3400W",NA
2018-07-19,"AK","AAL","NONE","HOLLIS","PRINCE OF WALES","CLARK BAY","PU","PU","HYL","50317.3*C","55-29-25.5000N","132-37-24.8000W",NA
2018-07-19,"AK","AAL","NONE","HOLY CROSS","YUKON-KOYUKUK","HOLY CROSS","PU","PU","HCA","50318.*A","62-11-17.9000N","159-46-29.8000W",NA
2018-07-19,"AK","AAL","NONE","HOMER","KENAI PENINSULA","BEAR COVE FARM","PR","PR","46AK","50320.2*A","59-44-17.8400N","151-01-47.6190W",NA
2018-07-19,"AK","AAL","NONE","HOMER","KENAI-COOK INLET","BOOTLEGGERS COVE","PR","PR","2AK4","50320.14*A","59-28-12.0000N","151-30-45.0000W",NA
2018-07-19,"AK","AAL","NONE","HOMER","KENAI PENINSULA","BRADLEY LAKE HYDROELECTRIC PROJECT AIRSTRIP","PR","PR","0AK7","50320.21*A","59-46-33.8500N","150-57-30.6500W",NA
2018-07-19,"AK","AAL","NONE","HOMER","KENAI-COOK INLET","CAMP POINT","PR","PR","AK18","50320.13*A","59-49-42.7770N","153-04-50.9690W",NA
2018-07-19,"AK","AAL","NONE","HOMER","KENAI-COOK INLET","EASTLAND","PR","PR","98AK","50320.15*A","59-46-33.0300N","151-10-53.8700W",NA
2018-07-19,"AK","AAL","NONE","HOMER","KENAI-COOK INLET","GLACIERVIEW STRIP","PR","PR","AK17","50320.12*A","59-45-48.8330N","151-13-23.6710W",NA
2018-07-19,"AK","AAL","NONE","HOMER","KENAI PENINSULA","HOMER","PU","PU","HOM","50320.*A","59-38-41.9819N","151-29-08.9103W","I A S 04/1985"
2018-07-19,"AK","AAL","NONE","HOMER","KENAI PENINSULA","HOMER-BELUGA LAKE","PU","PU","5BL","50320.1*C","59-38-29.6000N","151-31-16.0600W",NA
2018-07-19,"AK","AAL","NONE","HOMER","KENAI PENINSULA","LOOKOUT","PR","PR","OL99","50320.22*A","59-42-12.2900N","151-29-47.2500W",NA
2018-07-19,"AK","AAL","NONE","HOMER","KENAI PENINSULA","SOUTH PENINSULA HOSPITAL","PR","PR","4AA4","50320.16*H","59-39-08.1400N","151-33-00.0000W",NA
2018-07-19,"AK","AAL","NONE","HOONAH","ANGOON","HOONAH","PU","PU","OOH","50321.*C","58-06-43.7740N","135-27-06.4980W",NA
2018-07-19,"AK","AAL","NONE","HOONAH","ANGOON","HOONAH","PU","PU","HNH","50321.01*A","58-05-46.3170N","135-24-31.5225W",NA
2018-07-19,"AK","AAL","NONE","HOOPER BAY","KUSILVAK","HOOPER BAY","PU","PU","HPB","50322.*A","61-31-25.9000N","166-08-47.8000W",NA
2018-07-19,"AK","AAL","NONE","HOPE","KENAI PENINSULA","HOPE","PU","PU","5HO","50324.*A","60-54-26.1450N","149-37-22.1250W",NA
2018-07-19,"AK","AAL","NONE","HORSFELD","SOUTHEAST FAIRBANKS","HORSFELD","PU","PU","4Z5","50324.6*A","62-00-26.0400N","141-10-55.6100W",NA
2018-07-19,"AK","AAL","NONE","HOUSTON","MATANUSKA-SUSITNA","BLACK SPRUCE","PR","PR","AK89","50325.02*A","61-39-22.7100N","149-53-12.2000W",NA
2018-07-19,"AK","AAL","NONE","HOUSTON","MATANUSKA-SUSITNA","GUS LANDING","PR","PR","AA33","50325.03*A","61-36-14.9400N","149-46-12.4300W",NA
2018-07-19,"AK","AAL","NONE","HOUSTON","MATANUSKA-SUSITNA","MORVRO LAKE","PR","PR","80AK","50325.05*C","61-36-07.0900N","149-47-03.0500W",NA
2018-07-19,"AK","AAL","NONE","HOUSTON","MATANUSKA-SUSITNA","REIDS LANDING","PR","PR","AK29","50325.01*A","61-36-45.3600N","149-51-08.2100W",NA
2018-07-19,"AK","AAL","NONE","HOUSTON","MATANUSKA-SUSITNA","SATTERBERGS","PR","PR","13AK","50325.*A","61-39-16.9200N","149-54-00.0000W",NA
2018-07-19,"AK","AAL","NONE","HOUSTON","MATANUSKA-SUSITNA","TRIO ESTATES","PR","PR","AA30","50325.04*A","61-38-53.4800N","149-52-14.9900W",NA
2018-07-19,"AK","AAL","NONE","HUGHES","YUKON-KOYUKUK","HUGHES","PU","PU","HUS","50328.*A","66-02-20.7000N","154-15-52.9000W",NA
2018-07-19,"AK","AAL","NONE","HUSLIA","YUKON-KOYUKUK","HUSLIA","PU","PU","HLA","50330.1*A","65-41-52.3000N","156-21-05.0000W",NA
2018-07-19,"AK","AAL","NONE","HYDABURG","PRINCE OF WALES","HYDABURG","PU","PU","HYG","50335.*C","55-12-22.7380N","132-49-41.9270W",NA
2018-07-19,"AK","AAL","NONE","HYDER","PRINCE OF WALES","HYDER","PU","PU","4Z7","50336.*C","55-54-11.9510N","130-00-24.1310W",NA
2018-07-19,"AK","AAL","NONE","ICY BAY","SKAGWAY-YAKUTAT","ICY BAY","PU","PR","19AK","50336.6*A","59-58-08.4680N","141-39-42.3730W",NA
2018-07-19,"AK","AAL","NONE","ICY CAPE","BARROW","ICY CAPE AFS","PU","PR","2AK8","50337.*A","70-17-32.9610N","161-54-12.0030W",NA
2018-07-19,"AK","AAL","NONE","IGIUGIG","LAKE AND PENINSULA","IGIUGIG","PU","PU","IGG","50338.*A","59-19-26.5500N","155-54-06.3820W",NA
2018-07-19,"AK","AAL","NONE","ILIAMNA","LAKE AND PENINSULA","ILIAMNA","PU","PU","ILI","50340.*A","59-45-20.0812N","154-55-03.9081W",NA
2018-07-19,"AK","AAL","NONE","INDEPENDENCE CREEK","KOBUK","INDEPENDENCE CREEK","PR","PR","2AK9","50340.8*A","65-40-24.5180N","162-27-50.6260W",NA
2018-07-19,"AK","AAL","NONE","IVANOF BAY","LAKE AND PENINSULA","IVANOF BAY","PU","PU","KIB","50353.*C","55-53-51.1200N","159-29-19.2080W",NA
2018-07-19,"AK","AAL","NONE","JAKOLOF BAY","KENAI-COOK INLET","JAKOLOF BAY","PU","PU","4Z9","50360.*A","59-27-07.7780N","151-31-20.5720W",NA
2018-07-19,"AK","AAL","NONE","JENSENS","BRISTOL BAY","FORT JENSEN","PR","PR","AK60","50363.*A","57-53-06.3590N","157-05-48.5530W",NA
2018-07-19,"AK","AAL","NONE","JUNEAU","JUNEAU","ALASCOM/COASTAL LENA POINT","PR","PR","AK94","50385.01*H","58-23-26.8100N","134-46-36.4800W",NA
2018-07-19,"AK","AAL","NONE","JUNEAU","JUNEAU","BARLETT REGIONAL HOSPITAL","PU","PR","AA44","50385.02*H","58-19-43.3300N","134-27-56.5600W",NA
2018-07-19,"AK","AAL","NONE","JUNEAU","JUNEAU","JUNEAU HARBOR","PU","PU","5Z1","50385.05*C","58-17-56.0000N","134-24-28.0000W",NA
2018-07-19,"AK","AAL","NONE","JUNEAU","JUNEAU","JUNEAU INTL","PU","PU","JNU","50385.*A","58-21-16.9625N","134-34-42.4939W","I C S 04/2005"
2018-07-19,"AK","AAL","NONE","JUNEAU","JUNEAU","NORTH DOUGLAS","PR","PR","18AK","50385.2*H","58-19-55.8250N","134-29-49.3920W",NA
2018-07-19,"AK","AAL","NONE","JUNEAU","ALEUTIAN ISLANDS","YANKEE COVE","PR","PR","73AK","50385.06*H","58-35-30.0000N","134-54-00.0000W",NA
2018-07-19,"AK","AAL","NONE","KAKE","WRANGELL-PETERSBURG","KAKE","PU","PU","KAE","50393.*C","56-58-22.7870N","133-56-44.2130W",NA
2018-07-19,"AK","AAL","NONE","KAKE","PRINCE OF WALES","KAKE","PU","PU","AFE","50393.01*A","56-57-40.9050N","133-54-36.9400W",NA
2018-07-19,"AK","AAL","NONE","KAKTOVIK","NORTH SLOPE","BULLEN POINT AIR FORCE STATION","MA","PR","8AK7","50395.*A","70-10-22.0000N","146-50-10.0000W",NA
2018-07-19,"AK","AAL","NONE","KALAKAKET CREEK","YUKON-KOYUKUK","KALAKAKET CREEK AS","MA","PR","1KC","50395.01*A","64-25-28.0100N","156-50-36.0200W",NA
2018-07-19,"AK","AAL","NONE","KALSKAG","BETHEL","KALSKAG","PU","PU","KLG","50397.*A","61-32-09.5000N","160-20-44.1000W",NA
2018-07-19,"AK","AAL","NONE","KALTAG","YUKON-KOYUKUK","KALTAG","PU","PU","KAL","50398.*A","64-19-08.3280N","158-44-28.7010W",NA
2018-07-19,"AK","AAL","NONE","KANAKANAK","BRISTOL BAY","ANS HOSPITAL","PU","PU","5Z4","50398.7*H","59-00-06.3100N","158-31-56.8720W",NA
2018-07-19,"AK","AAL","NONE","KANTISHNA","DENALI","KANTISHNA","PU","PU","5Z5","50399.*A","63-32-27.5500N","150-59-42.2800W",NA
2018-07-19,"AK","AAL","NONE","KANTISHNA","YUKON-KOYUKUK","STAMPEDE","PU","PU","Z90","50399.1*A","63-45-04.3400N","150-19-48.9500W",NA
2018-07-19,"AK","AAL","NONE","KARLUK","KODIAK ISLAND","KARLUK","PU","PU","KYK","50399.7*A","57-33-57.8000N","154-27-13.7000W",NA
2018-07-19,"AK","AAL","NONE","KARLUK LAKE","KODIAK ISLAND","KARLUK LAKE","PU","PU","KKL","50399.71*C","57-22-01.3290N","154-01-39.3280W",NA
2018-07-19,"AK","AAL","NONE","KASAAN","PRINCE OF WALES","KASAAN","PU","PU","KXA","50400.*C","55-32-14.6900N","132-23-51.0520W",NA
2018-07-19,"AK","AAL","NONE","KASIGLUK","BETHEL","KASIGLUK","PU","PU","Z09","50405.5*A","60-52-24.0000N","162-31-27.5000W",NA
2018-07-19,"AK","AAL","NONE","KASILOF","KENAI-COOK INLET","ENCELEWSKI LAKE","PU","PU","AK5","50406.2*C","60-15-20.0000N","151-18-11.0000W",NA
2018-07-19,"AK","AAL","NONE","KASILOF","KENAI PENINSULA","KASILOF","PU","PU","5KS","50406.*A","60-21-01.8750N","151-15-46.2830W",NA
2018-07-19,"AK","AAL","NONE","KATMAI NATIONAL PARK","BRISTOL BAY","LAKE BROOKS","PU","PU","5Z9","50407.3*C","58-33-17.4350N","155-46-38.5950W",NA
2018-07-19,"AK","AAL","NONE","KAVIK RIVER","NORTH SLOPE","KAVIK STRIP","PR","PU","RK1","50409.11*A","69-40-36.3950N","146-54-00.1650W",NA
2018-07-19,"AK","AAL","NONE","KENAI","KENAI-COOK INLET","BUTLER AVIATION","PR","PR","6AK3","50410.19*A","60-43-45.9860N","151-16-41.0460W",NA
2018-07-19,"AK","AAL","NONE","KENAI","KENAI PENINSULA","CARTY'S AIRSTRIP","PR","PR","8AK2","50410.12*A","60-42-09.0000N","151-17-39.0000W",NA
2018-07-19,"AK","AAL","NONE","KENAI","KENAI PENINSULA","DOYLE ESTATES","PR","PR","30AK","50410.16*A","60-30-09.9300N","151-15-36.0100W",NA
2018-07-19,"AK","AAL","NONE","KENAI","KENAI-COOK INLET","DRIFT RIVER","PR","PR","3AK5","50410.11*A","60-35-19.9230N","152-09-43.1180W",NA
